time,header,orientation,orientation_covariance,angular_velocity,angular_velocity_covariance,linear_acceleration,linear_acceleration_covariance
2024/05/28 23:19:28.777962970,"{'stamp': {'secs': 1716956368, 'nsecs': 777671017}, 'frame_id': 'RU_myo'}","{'x': 0.17364743534795296, 'y': -0.3956964229739118, 'z': 0.6001670410461939, 'w': 0.6731050674928736}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.125, 'y': -3.125, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70654296875, 'y': 0.654296875, 'z': -0.064453125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.794461378,"{'stamp': {'secs': 1716956368, 'nsecs': 794147261}, 'frame_id': 'RU_myo'}","{'x': 0.1740209267158188, 'y': -0.39546881241381626, 'z': 0.6003142105401887, 'w': 0.6730111322232964}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.4375, 'y': -3.375, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70849609375, 'y': 0.6513671875, 'z': -0.06494140625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.817144920,"{'stamp': {'secs': 1716956368, 'nsecs': 816798697}, 'frame_id': 'RU_myo'}","{'x': 0.17432244514113546, 'y': -0.3952163278322311, 'z': 0.6005457064928682, 'w': 0.6728748722814696}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.5, 'y': -3.5, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70947265625, 'y': 0.65673828125, 'z': -0.06787109375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.838049268,"{'stamp': {'secs': 1716956368, 'nsecs': 837732081}, 'frame_id': 'RU_myo'}","{'x': 0.17462658406434753, 'y': -0.39490877277047487, 'z': 0.6006641781814904, 'w': 0.67287083632484}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.1875, 'y': -3.625, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70849609375, 'y': 0.65966796875, 'z': -0.06298828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.854575669,"{'stamp': {'secs': 1716956368, 'nsecs': 854241132}, 'frame_id': 'RU_myo'}","{'x': 0.17493365466357289, 'y': -0.3946688803400775, 'z': 0.6007927295371764, 'w': 0.6728170535089196}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.0625, 'y': -3.625, 'z': -0.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70654296875, 'y': 0.65869140625, 'z': -0.0654296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.877069556,"{'stamp': {'secs': 1716956368, 'nsecs': 876721604}, 'frame_id': 'RU_myo'}","{'x': 0.17518153715336343, 'y': -0.3944331334791061, 'z': 0.6009276074128442, 'w': 0.6727703493046591}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.1875, 'y': -3.125, 'z': -0.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71142578125, 'y': 0.65576171875, 'z': -0.06005859375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.898197628,"{'stamp': {'secs': 1716956368, 'nsecs': 897795070}, 'frame_id': 'RU_myo'}","{'x': 0.17548212844143085, 'y': -0.39417863842600365, 'z': 0.6010949568317255, 'w': 0.6726916652358294}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.5625, 'y': -3.0625, 'z': -0.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70849609375, 'y': 0.65673828125, 'z': -0.060546875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.914601600,"{'stamp': {'secs': 1716956368, 'nsecs': 914246281}, 'frame_id': 'RU_myo'}","{'x': 0.17572428468811946, 'y': -0.39393002201358907, 'z': 0.6013322864700774, 'w': 0.6725619635214964}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.4375, 'y': -3.125, 'z': -0.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70703125, 'y': 0.66015625, 'z': -0.0673828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.937057112,"{'stamp': {'secs': 1716956368, 'nsecs': 936764123}, 'frame_id': 'RU_myo'}","{'x': 0.17596910456337275, 'y': -0.3936263459345095, 'z': 0.6014566619380767, 'w': 0.6725645380450241}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.1875, 'y': -3.25, 'z': -0.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7060546875, 'y': 0.6591796875, 'z': -0.05908203125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.958108946,"{'stamp': {'secs': 1716956368, 'nsecs': 957748362}, 'frame_id': 'RU_myo'}","{'x': 0.17621042897721315, 'y': -0.39337589704126735, 'z': 0.6016301345439522, 'w': 0.6724927282545669}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.125, 'y': -3.125, 'z': -0.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71142578125, 'y': 0.65869140625, 'z': -0.060546875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.974567339,"{'stamp': {'secs': 1716956368, 'nsecs': 974218249}, 'frame_id': 'RU_myo'}","{'x': 0.17645819936997822, 'y': -0.3931398347084157, 'z': 0.6017645754370858, 'w': 0.6724455145136804}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.25, 'y': -3.125, 'z': -0.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70703125, 'y': 0.65673828125, 'z': -0.06689453125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:28.996999330,"{'stamp': {'secs': 1716956368, 'nsecs': 996712323}, 'frame_id': 'RU_myo'}","{'x': 0.1766460614942058, 'y': -0.3929062535722885, 'z': 0.6018417990092845, 'w': 0.6724636003737614}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.375, 'y': -3.25, 'z': -0.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7041015625, 'y': 0.65576171875, 'z': -0.06298828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.18061614,"{'stamp': {'secs': 1716956369, 'nsecs': 17682815}, 'frame_id': 'RU_myo'}","{'x': 0.17694643569452093, 'y': -0.39265140421623085, 'z': 0.6020085185426216, 'w': 0.6723842482272655}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.3125, 'y': -3.3125, 'z': -0.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7099609375, 'y': 0.65966796875, 'z': -0.06298828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.33728786,"{'stamp': {'secs': 1716956369, 'nsecs': 33368457}, 'frame_id': 'RU_myo'}","{'x': 0.17725403331816705, 'y': -0.39241259648846283, 'z': 0.6021998253157839, 'w': 0.6722713233355}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.6875, 'y': -3.3125, 'z': -1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71337890625, 'y': 0.65966796875, 'z': -0.064453125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.56184167,"{'stamp': {'secs': 1716956369, 'nsecs': 55912258}, 'frame_id': 'RU_myo'}","{'x': 0.17749520583597683, 'y': -0.39216186296291305, 'z': 0.6023728288842006, 'w': 0.6721990033946399}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.1875, 'y': -3.0625, 'z': -1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7060546875, 'y': 0.66259765625, 'z': -0.06396484375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.78735102,"{'stamp': {'secs': 1716956369, 'nsecs': 78434875}, 'frame_id': 'RU_myo'}","{'x': 0.17767951753648323, 'y': -0.3919814021364807, 'z': 0.6024989754732484, 'w': 0.6721425101723646}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.25, 'y': -2.625, 'z': -1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7060546875, 'y': 0.6552734375, 'z': -0.060546875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.93769918,"{'stamp': {'secs': 1716956369, 'nsecs': 93492273}, 'frame_id': 'RU_myo'}","{'x': 0.17792521114207785, 'y': -0.3918627291705454, 'z': 0.602565243360066, 'w': 0.6720873069932828}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.0625, 'y': -2.4375, 'z': -1.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70654296875, 'y': 0.65771484375, 'z': -0.0576171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.116261800,"{'stamp': {'secs': 1716956369, 'nsecs': 115953265}, 'frame_id': 'RU_myo'}","{'x': 0.17803883646636376, 'y': -0.3917220611728223, 'z': 0.6026587148676297, 'w': 0.6720554090953484}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.125, 'y': -2.125, 'z': -1.3125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70068359375, 'y': 0.66259765625, 'z': -0.0556640625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.138719064,"{'stamp': {'secs': 1716956369, 'nsecs': 138453899}, 'frame_id': 'RU_myo'}","{'x': 0.1780403420425953, 'y': -0.3917253737502148, 'z': 0.6027858820749644, 'w': 0.6719390214422117}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.5625, 'y': -1.4375, 'z': -1.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70458984375, 'y': 0.65966796875, 'z': -0.06201171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.153777938,"{'stamp': {'secs': 1716956369, 'nsecs': 153434338}, 'frame_id': 'RU_myo'}","{'x': 0.17798231817595164, 'y': -0.3919151114567166, 'z': 0.6027350452632108, 'w': 0.6718893547602455}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -1.5, 'y': -0.125, 'z': -2.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.708984375, 'y': 0.6689453125, 'z': -0.0556640625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.176248197,"{'stamp': {'secs': 1716956369, 'nsecs': 175926054}, 'frame_id': 'RU_myo'}","{'x': 0.1776215868141996, 'y': -0.39259864137076694, 'z': 0.6025095132106406, 'w': 0.6717880359027769}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -1.625, 'y': 4.3125, 'z': -3.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.712890625, 'y': 0.68603515625, 'z': -0.025390625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.198792133,"{'stamp': {'secs': 1716956369, 'nsecs': 198396685}, 'frame_id': 'RU_myo'}","{'x': 0.17689016629488852, 'y': -0.39400483900397015, 'z': 0.6015974737758528, 'w': 0.6719751003245092}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -6.0625, 'y': 7.375, 'z': -6.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71630859375, 'y': 0.69921875, 'z': -0.01416015625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.213745980,"{'stamp': {'secs': 1716956369, 'nsecs': 213396373}, 'frame_id': 'RU_myo'}","{'x': 0.17572482052511218, 'y': -0.3958843994185056, 'z': 0.6001133849957982, 'w': 0.6725029776122564}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -10.75, 'y': 9.9375, 'z': -8.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7060546875, 'y': 0.70654296875, 'z': -0.0078125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.236262638,"{'stamp': {'secs': 1716956369, 'nsecs': 235909037}, 'frame_id': 'RU_myo'}","{'x': 0.17426510983690674, 'y': -0.3984597677812004, 'z': 0.5980558830760113, 'w': 0.6731943595065655}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -15.4375, 'y': 12.125, 'z': -11.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.68896484375, 'y': 0.6943359375, 'z': -0.01416015625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.258875358,"{'stamp': {'secs': 1716956369, 'nsecs': 258498223}, 'frame_id': 'RU_myo'}","{'x': 0.17223904958516997, 'y': -0.4020335292762277, 'z': 0.595817718657133, 'w': 0.6735755319709198}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -17.5625, 'y': 18.1875, 'z': -14.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.68115234375, 'y': 0.7080078125, 'z': -0.02099609375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.273681329,"{'stamp': {'secs': 1716956369, 'nsecs': 273424949}, 'frame_id': 'RU_myo'}","{'x': 0.16956572768007142, 'y': -0.40706761623412396, 'z': 0.5931748529859374, 'w': 0.6735629247478719}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -20.5, 'y': 26.6875, 'z': -18.25}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7099609375, 'y': 0.72265625, 'z': -0.01806640625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.296280708,"{'stamp': {'secs': 1716956369, 'nsecs': 295978054}, 'frame_id': 'RU_myo'}","{'x': 0.16638738701902786, 'y': -0.41309971949551744, 'z': 0.5894972061004295, 'w': 0.6739116434618806}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -27.75, 'y': 30.375, 'z': -21.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7099609375, 'y': 0.7041015625, 'z': -0.01904296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.318794452,"{'stamp': {'secs': 1716956369, 'nsecs': 318501429}, 'frame_id': 'RU_myo'}","{'x': 0.1629718937835875, 'y': -0.420003595926916, 'z': 0.5845624819346134, 'w': 0.6747768860590112}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -36.0625, 'y': 31.5, 'z': -24.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.68603515625, 'y': 0.65478515625, 'z': -0.02734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.333854510,"{'stamp': {'secs': 1716956369, 'nsecs': 333523201}, 'frame_id': 'RU_myo'}","{'x': 0.15918849591965764, 'y': -0.428063236918926, 'z': 0.5798050317257776, 'w': 0.6747199516471992}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -35.4375, 'y': 39.0625, 'z': -28.4375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.68408203125, 'y': 0.66162109375, 'z': -0.044921875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.356183528,"{'stamp': {'secs': 1716956369, 'nsecs': 355852861}, 'frame_id': 'RU_myo'}","{'x': 0.1549744519191228, 'y': -0.4372122879467021, 'z': 0.5750351758684742, 'w': 0.6739160786290015}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -34.5, 'y': 46.3125, 'z': -31.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.69775390625, 'y': 0.67919921875, 'z': -0.0478515625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.378748906,"{'stamp': {'secs': 1716956369, 'nsecs': 378433386}, 'frame_id': 'RU_myo'}","{'x': 0.14990412908179515, 'y': -0.44714888015196713, 'z': 0.5691596106220439, 'w': 0.6735309708540755}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -41.9375, 'y': 51.75, 'z': -33.5625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.73486328125, 'y': 0.6962890625, 'z': -0.03076171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.393785500,"{'stamp': {'secs': 1716956369, 'nsecs': 393439729}, 'frame_id': 'RU_myo'}","{'x': 0.14441757995436083, 'y': -0.45730199028658974, 'z': 0.5615561012595603, 'w': 0.6742945924580829}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -54.3125, 'y': 48.875, 'z': -33.4375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75244140625, 'y': 0.6513671875, 'z': -0.04248046875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.416250054,"{'stamp': {'secs': 1716956369, 'nsecs': 415943304}, 'frame_id': 'RU_myo'}","{'x': 0.1391604369709366, 'y': -0.46704195776386265, 'z': 0.5531627369594729, 'w': 0.6756605426615211}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -59.875, 'y': 42.75, 'z': -31.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7490234375, 'y': 0.5869140625, 'z': -0.07080078125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.438742056,"{'stamp': {'secs': 1716956369, 'nsecs': 438425938}, 'frame_id': 'RU_myo'}","{'x': 0.13465086991703676, 'y': -0.4762221609667819, 'z': 0.5459891348177216, 'w': 0.6760010808391578}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -51.3125, 'y': 39.25, 'z': -29.5625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75341796875, 'y': 0.56005859375, 'z': -0.1142578125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.453698359,"{'stamp': {'secs': 1716956369, 'nsecs': 453387162}, 'frame_id': 'RU_myo'}","{'x': 0.13116950988372883, 'y': -0.48445435083627536, 'z': 0.5401815553610982, 'w': 0.6755016127888446}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -41.6875, 'y': 33.375, 'z': -26.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.75146484375, 'y': 0.537109375, 'z': -0.16455078125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.476299196,"{'stamp': {'secs': 1716956369, 'nsecs': 475958950}, 'frame_id': 'RU_myo'}","{'x': 0.12823746044193765, 'y': -0.49158710442616177, 'z': 0.5353501977802166, 'w': 0.6747573180321851}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -35.8125, 'y': 27.625, 'z': -22.5625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7509765625, 'y': 0.52294921875, 'z': -0.18701171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.498792562,"{'stamp': {'secs': 1716956369, 'nsecs': 498453559}, 'frame_id': 'RU_myo'}","{'x': 0.1259806911285964, 'y': -0.4975138630761576, 'z': 0.531694670746707, 'w': 0.6737281340491507}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -28.0625, 'y': 21.3125, 'z': -17.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7587890625, 'y': 0.50341796875, 'z': -0.20849609375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.513717259,"{'stamp': {'secs': 1716956369, 'nsecs': 513365930}, 'frame_id': 'RU_myo'}","{'x': 0.12463919986830209, 'y': -0.5017307653856234, 'z': 0.5295029671192559, 'w': 0.672575584401969}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -19.0, 'y': 12.9375, 'z': -10.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77197265625, 'y': 0.482421875, 'z': -0.220703125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.536334930,"{'stamp': {'secs': 1716956369, 'nsecs': 535976581}, 'frame_id': 'RU_myo'}","{'x': 0.1244502408438601, 'y': -0.5041485970428075, 'z': 0.5286846425647456, 'w': 0.6714453651413952}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -9.1875, 'y': 3.375, 'z': -3.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77783203125, 'y': 0.46337890625, 'z': -0.22802734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.552071971,"{'stamp': {'secs': 1716956369, 'nsecs': 551717680}, 'frame_id': 'RU_myo'}","{'x': 0.12518879944388595, 'y': -0.5049668151142216, 'z': 0.5299313294840653, 'w': 0.669708194782212}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 4.8125, 'y': -2.5, 'z': 1.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.77587890625, 'y': 0.4755859375, 'z': -0.22802734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.573729477,"{'stamp': {'secs': 1716956369, 'nsecs': 573418868}, 'frame_id': 'RU_myo'}","{'x': 0.12676908164298228, 'y': -0.5043297648608389, 'z': 0.5328940066561764, 'w': 0.6675365652042836}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 16.375, 'y': -7.375, 'z': 6.25}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.78466796875, 'y': 0.501953125, 'z': -0.22412109375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:29.596331599,"{'stamp': {'secs': 1716956369, 'nsecs': 595986734}, 'frame_id': 'RU_myo'}","{'x': 0.12866281922966588, 'y': -0.5023831428270303, 'z': 0.5363188769312496, 'w': 0.6658972285558135}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 19.75, 'y': -12.8125, 'z': 9.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7763671875, 'y': 0.52197265625, 'z': -0.1962890625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
